Distributed environment: NO
Num processes: 1
Process index: 0
Local process index: 0
Device: cuda
Mixed precision type: no

Sample 335243 of the training set: {'input_ids': [101, 192, 223, 1501, 1669, 2579, 1200, 6153, 7677, 175, 177, 7675, 2351, 2273, 1505, 4395, 4334, 309, 241, 6657, 201, 4456, 6576, 179, 176, 179, 102, 6608, 223, 1501, 1669, 891, 2798, 2273, 2051, 6322, 3429, 2285, 179, 102], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
Sample 58369 of the training set: {'input_ids': [101, 405, 2878, 192, 223, 362, 6317, 6362, 7675, 362, 6153, 6131, 4334, 841, 899, 306, 3926, 179, 102, 405, 2878, 192, 223, 3252, 861, 4334, 841, 899, 306, 3926, 179, 102], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 2}.
Sample 13112 of the training set: {'input_ids': [101, 546, 192, 286, 3385, 2878, 878, 6498, 3242, 6028, 2699, 5218, 4334, 4190, 306, 192, 3022, 7675, 7045, 5557, 2736, 7160, 1960, 1758, 6739, 829, 694, 2714, 1656, 179, 102, 878, 6498, 3242, 6028, 2699, 5218, 4334, 306, 6548, 1960, 201, 1758, 6739, 829, 694, 2714, 1656, 179, 102], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
***** Running training *****
  Num examples = 391783
  Num Epochs = 10
  Instantaneous batch size per device = 32
  Total train batch size (w. parallel, distributed & accumulation) = 32
  Gradient Accumulation steps = 1
completed_steps 61850 - loss: 0.00780997
completed_steps 61900 - loss: 0.13679245
completed_steps 61950 - loss: 0.08731144
completed_steps 62000 - loss: 0.09312251
completed_steps 62050 - loss: 0.02044512
completed_steps 62100 - loss: 0.06637877
completed_steps 62150 - loss: 0.16242927
completed_steps 62200 - loss: 0.02200439
completed_steps 62250 - loss: 0.05867619
completed_steps 62300 - loss: 0.03811418
completed_steps 62350 - loss: 0.18268692
completed_steps 62400 - loss: 0.01614386
completed_steps 62450 - loss: 0.02729930
completed_steps 62500 - loss: 0.26921004
completed_steps 62550 - loss: 0.06158271
completed_steps 62600 - loss: 0.01739628
completed_steps 62650 - loss: 0.04774659
completed_steps 62700 - loss: 0.16546872
completed_steps 62750 - loss: 0.01384125
completed_steps 62800 - loss: 0.02129792
completed_steps 62850 - loss: 0.25097093
completed_steps 62900 - loss: 0.21977755
completed_steps 62950 - loss: 0.24949977
completed_steps 63000 - loss: 0.23401563
completed_steps 63050 - loss: 0.05806994
completed_steps 63100 - loss: 0.12808700
completed_steps 63150 - loss: 0.02351460
completed_steps 63200 - loss: 0.03244211
completed_steps 63250 - loss: 0.04878823
completed_steps 63300 - loss: 0.09817997
completed_steps 63350 - loss: 0.10724249
completed_steps 63400 - loss: 0.06323975
completed_steps 63450 - loss: 0.01649858
completed_steps 63500 - loss: 0.10345188
completed_steps 63550 - loss: 0.08990255
completed_steps 63600 - loss: 0.34555727
completed_steps 63650 - loss: 0.11474014
completed_steps 63700 - loss: 0.05913910
completed_steps 63750 - loss: 0.00964318
completed_steps 63800 - loss: 0.04809213
completed_steps 63850 - loss: 0.07484254
completed_steps 63900 - loss: 0.04854705
completed_steps 63950 - loss: 0.15641753
completed_steps 64000 - loss: 0.01795618
completed_steps 64050 - loss: 0.01705081
completed_steps 64100 - loss: 0.07381386
completed_steps 64150 - loss: 0.15256943
completed_steps 64200 - loss: 0.10265837
completed_steps 64250 - loss: 0.32757246
completed_steps 64300 - loss: 0.03514826
completed_steps 64350 - loss: 0.11357105
completed_steps 64400 - loss: 0.01701184
completed_steps 64450 - loss: 0.05162590
completed_steps 64500 - loss: 0.04361141
completed_steps 64550 - loss: 0.03525874
completed_steps 64600 - loss: 0.27851486
completed_steps 64650 - loss: 0.21867834
completed_steps 64700 - loss: 0.03790301
completed_steps 64750 - loss: 0.04895661
completed_steps 64800 - loss: 0.01583416
completed_steps 64850 - loss: 0.04321810
completed_steps 64900 - loss: 0.13888624
completed_steps 64950 - loss: 0.03086550
completed_steps 65000 - loss: 0.07927268
completed_steps 65050 - loss: 0.01579410
completed_steps 65100 - loss: 0.01601201
completed_steps 65150 - loss: 0.18037499
completed_steps 65200 - loss: 0.05832212
completed_steps 65250 - loss: 0.15458535
completed_steps 65300 - loss: 0.13357882
completed_steps 65350 - loss: 0.25239432
completed_steps 65400 - loss: 0.12443653
completed_steps 65450 - loss: 0.04808558
completed_steps 65500 - loss: 0.46903685
completed_steps 65550 - loss: 0.13013393
completed_steps 65600 - loss: 0.06642788
completed_steps 65650 - loss: 0.14627686
completed_steps 65700 - loss: 0.09155216
completed_steps 65750 - loss: 0.01335096
completed_steps 65800 - loss: 0.05209695
completed_steps 65850 - loss: 0.01043195
completed_steps 65900 - loss: 0.22900270
completed_steps 65950 - loss: 0.01151665
completed_steps 66000 - loss: 0.02729062
completed_steps 66050 - loss: 0.03690570
completed_steps 66100 - loss: 0.24212071
completed_steps 66150 - loss: 0.01295768
completed_steps 66200 - loss: 0.01845563
completed_steps 66250 - loss: 0.04806941
completed_steps 66300 - loss: 0.15096921
completed_steps 66350 - loss: 0.15733336
completed_steps 66400 - loss: 0.20528005
completed_steps 66450 - loss: 0.13458632
completed_steps 66500 - loss: 0.09916184
completed_steps 66550 - loss: 0.12969361
completed_steps 66600 - loss: 0.12104054
completed_steps 66650 - loss: 0.01489661
completed_steps 66700 - loss: 0.33918843
completed_steps 66750 - loss: 0.13931210
completed_steps 66800 - loss: 0.09035242
completed_steps 66850 - loss: 0.11299480
completed_steps 66900 - loss: 0.06426790
completed_steps 66950 - loss: 0.09177310
completed_steps 67000 - loss: 0.30679548
completed_steps 67050 - loss: 0.03972074
completed_steps 67100 - loss: 0.08053646
completed_steps 67150 - loss: 0.15179816
completed_steps 67200 - loss: 0.07978448
completed_steps 67250 - loss: 0.07927440
completed_steps 67300 - loss: 0.15318951
completed_steps 67350 - loss: 0.01091425
completed_steps 67400 - loss: 0.05605772
completed_steps 67450 - loss: 0.36656716
completed_steps 67500 - loss: 0.01217873
completed_steps 67550 - loss: 0.04936844
completed_steps 67600 - loss: 0.13128658
completed_steps 67650 - loss: 0.12804633
completed_steps 67700 - loss: 0.10375546
completed_steps 67750 - loss: 0.17202486
completed_steps 67800 - loss: 0.01195272
completed_steps 67850 - loss: 0.03495857
completed_steps 67900 - loss: 0.10653505
completed_steps 67950 - loss: 0.17217214
completed_steps 68000 - loss: 0.03242104
completed_steps 68050 - loss: 0.06970246
completed_steps 68100 - loss: 0.09583381
completed_steps 68150 - loss: 0.11972866
completed_steps 68200 - loss: 0.04180755
completed_steps 68250 - loss: 0.21078785
completed_steps 68300 - loss: 0.05960932
completed_steps 68350 - loss: 0.20679705
completed_steps 68400 - loss: 0.11584698
completed_steps 68450 - loss: 0.05732366
completed_steps 68500 - loss: 0.04535082
completed_steps 68550 - loss: 0.09831551
completed_steps 68600 - loss: 0.03536950
completed_steps 68650 - loss: 0.08705963
completed_steps 68700 - loss: 0.09755550
completed_steps 68750 - loss: 0.02432779
completed_steps 68800 - loss: 0.13299012
completed_steps 68850 - loss: 0.04024391
completed_steps 68900 - loss: 0.07670618
completed_steps 68950 - loss: 0.07183656
completed_steps 69000 - loss: 0.05271771
completed_steps 69050 - loss: 0.22656831
completed_steps 69100 - loss: 0.20053148
completed_steps 69150 - loss: 0.02873603
completed_steps 69200 - loss: 0.02029185
completed_steps 69250 - loss: 0.02800867
completed_steps 69300 - loss: 0.13139559
completed_steps 69350 - loss: 0.04296353
completed_steps 69400 - loss: 0.06103560
completed_steps 69450 - loss: 0.38480222
completed_steps 69500 - loss: 0.12792775
completed_steps 69550 - loss: 0.01360306
completed_steps 69600 - loss: 0.14066118
completed_steps 69650 - loss: 0.07042812
completed_steps 69700 - loss: 0.04757579
completed_steps 69750 - loss: 0.09833191
completed_steps 69800 - loss: 0.15556534
completed_steps 69850 - loss: 0.10485172
completed_steps 69900 - loss: 0.05391015
completed_steps 69950 - loss: 0.13608702
completed_steps 70000 - loss: 0.03577050
completed_steps 70050 - loss: 0.02608638
completed_steps 70100 - loss: 0.17939459
completed_steps 70150 - loss: 0.08605751
completed_steps 70200 - loss: 0.07685373
completed_steps 70250 - loss: 0.04297561
completed_steps 70300 - loss: 0.15285669
completed_steps 70350 - loss: 0.09752632
completed_steps 70400 - loss: 0.12557721
completed_steps 70450 - loss: 0.08334835
completed_steps 70500 - loss: 0.31305376
completed_steps 70550 - loss: 0.13332310
completed_steps 70600 - loss: 0.02117165
completed_steps 70650 - loss: 0.13627639
completed_steps 70700 - loss: 0.04511417
completed_steps 70750 - loss: 0.05741734
completed_steps 70800 - loss: 0.07098985
completed_steps 70850 - loss: 0.15498489
completed_steps 70900 - loss: 0.33490872
completed_steps 70950 - loss: 0.04963841
completed_steps 71000 - loss: 0.23555633
completed_steps 71050 - loss: 0.17401095
completed_steps 71100 - loss: 0.04613262
completed_steps 71150 - loss: 0.16161223
completed_steps 71200 - loss: 0.18511501
completed_steps 71250 - loss: 0.00748746
completed_steps 71300 - loss: 0.17251837
completed_steps 71350 - loss: 0.06718537
completed_steps 71400 - loss: 0.13392705
completed_steps 71450 - loss: 0.19858687
completed_steps 71500 - loss: 0.06658781
completed_steps 71550 - loss: 0.12872854
completed_steps 71600 - loss: 0.04518874
completed_steps 71650 - loss: 0.13854319
completed_steps 71700 - loss: 0.13206221
completed_steps 71750 - loss: 0.03425354
completed_steps 71800 - loss: 0.11230952
completed_steps 71850 - loss: 0.09605023
completed_steps 71900 - loss: 0.16497609
completed_steps 71950 - loss: 0.05248921
completed_steps 72000 - loss: 0.00890301
completed_steps 72050 - loss: 0.21199830
completed_steps 72100 - loss: 0.17613864
completed_steps 72150 - loss: 0.10313579
completed_steps 72200 - loss: 0.17140441
completed_steps 72250 - loss: 0.13794625
completed_steps 72300 - loss: 0.05727402
completed_steps 72350 - loss: 0.18737736
completed_steps 72400 - loss: 0.14540479
completed_steps 72450 - loss: 0.13940144
completed_steps 72500 - loss: 0.08325239
completed_steps 72550 - loss: 0.06686390
completed_steps 72600 - loss: 0.04837862
completed_steps 72650 - loss: 0.02187985
completed_steps 72700 - loss: 0.21882498
completed_steps 72750 - loss: 0.09413143
completed_steps 72800 - loss: 0.09827041
completed_steps 72850 - loss: 0.14039114
completed_steps 72900 - loss: 0.14200196
completed_steps 72950 - loss: 0.01973748
completed_steps 73000 - loss: 0.13728429
completed_steps 73050 - loss: 0.01692271
completed_steps 73100 - loss: 0.06801576
completed_steps 73150 - loss: 0.18997499
completed_steps 73200 - loss: 0.02045712
completed_steps 73250 - loss: 0.05231838
completed_steps 73300 - loss: 0.08329374
completed_steps 73350 - loss: 0.02461801
completed_steps 73400 - loss: 0.32246375
completed_steps 73450 - loss: 0.19997357
epoch 5: {'accuracy': 0.7960133975982354}
completed_steps 73500 - loss: 0.05550976
completed_steps 73550 - loss: 0.02503600
completed_steps 73600 - loss: 0.08884317
completed_steps 73650 - loss: 0.01032447
completed_steps 73700 - loss: 0.01199467
completed_steps 73750 - loss: 0.00985889
completed_steps 73800 - loss: 0.15225351
completed_steps 73850 - loss: 0.02771292
completed_steps 73900 - loss: 0.04692119
completed_steps 73950 - loss: 0.01790457
completed_steps 74000 - loss: 0.04856080
completed_steps 74050 - loss: 0.04434171
completed_steps 74100 - loss: 0.02032044
completed_steps 74150 - loss: 0.00685262
completed_steps 74200 - loss: 0.13297735
completed_steps 74250 - loss: 0.01062512
completed_steps 74300 - loss: 0.03706485
completed_steps 74350 - loss: 0.06121084
completed_steps 74400 - loss: 0.05185966
completed_steps 74450 - loss: 0.06098250
completed_steps 74500 - loss: 0.02259911
completed_steps 74550 - loss: 0.16107266
completed_steps 74600 - loss: 0.01060737
completed_steps 74650 - loss: 0.08026577
completed_steps 74700 - loss: 0.02249726
completed_steps 74750 - loss: 0.05035693
completed_steps 74800 - loss: 0.05390074
completed_steps 74850 - loss: 0.02242977
completed_steps 74900 - loss: 0.03200926
completed_steps 74950 - loss: 0.01002037
completed_steps 75000 - loss: 0.01174774
completed_steps 75050 - loss: 0.02673572
completed_steps 75100 - loss: 0.07663223
completed_steps 75150 - loss: 0.02566039
completed_steps 75200 - loss: 0.13557978
completed_steps 75250 - loss: 0.16332172
completed_steps 75300 - loss: 0.10836843
completed_steps 75350 - loss: 0.08712517
completed_steps 75400 - loss: 0.01288303
completed_steps 75450 - loss: 0.03853755
completed_steps 75500 - loss: 0.13798587
completed_steps 75550 - loss: 0.03151890
completed_steps 75600 - loss: 0.03401657
completed_steps 75650 - loss: 0.02503069
completed_steps 75700 - loss: 0.01011639
completed_steps 75750 - loss: 0.05560809
completed_steps 75800 - loss: 0.00583195
completed_steps 75850 - loss: 0.04171616
completed_steps 75900 - loss: 0.01184990
completed_steps 75950 - loss: 0.01531713
completed_steps 76000 - loss: 0.01232142
completed_steps 76050 - loss: 0.01671349
completed_steps 76100 - loss: 0.09823332
completed_steps 76150 - loss: 0.03638203
completed_steps 76200 - loss: 0.10303702
completed_steps 76250 - loss: 0.00801764
completed_steps 76300 - loss: 0.01177192
completed_steps 76350 - loss: 0.17822182
completed_steps 76400 - loss: 0.00616996
completed_steps 76450 - loss: 0.02633132
completed_steps 76500 - loss: 0.11608236
completed_steps 76550 - loss: 0.00981816
completed_steps 76600 - loss: 0.04820576
completed_steps 76650 - loss: 0.02276955
completed_steps 76700 - loss: 0.10653403
completed_steps 76750 - loss: 0.02641215
completed_steps 76800 - loss: 0.17077304
completed_steps 76850 - loss: 0.07687062
completed_steps 76900 - loss: 0.11473095
completed_steps 76950 - loss: 0.00546026
completed_steps 77000 - loss: 0.11063638
completed_steps 77050 - loss: 0.04467117
completed_steps 77100 - loss: 0.06928232
completed_steps 77150 - loss: 0.11964358
completed_steps 77200 - loss: 0.09371281
completed_steps 77250 - loss: 0.05923918
completed_steps 77300 - loss: 0.07340287
completed_steps 77350 - loss: 0.00831776
completed_steps 77400 - loss: 0.24690409
completed_steps 77450 - loss: 0.06904832
completed_steps 77500 - loss: 0.01307288
completed_steps 77550 - loss: 0.04820132
completed_steps 77600 - loss: 0.02910612
completed_steps 77650 - loss: 0.00754277
completed_steps 77700 - loss: 0.11698309
completed_steps 77750 - loss: 0.08903480
completed_steps 77800 - loss: 0.01534510
completed_steps 77850 - loss: 0.35420725
completed_steps 77900 - loss: 0.01068366
completed_steps 77950 - loss: 0.07395023
completed_steps 78000 - loss: 0.05983810
completed_steps 78050 - loss: 0.06996889
completed_steps 78100 - loss: 0.06515076
completed_steps 78150 - loss: 0.01850025
completed_steps 78200 - loss: 0.10645794
completed_steps 78250 - loss: 0.02850437
completed_steps 78300 - loss: 0.07218217
completed_steps 78350 - loss: 0.13919286
completed_steps 78400 - loss: 0.02574452
completed_steps 78450 - loss: 0.14265268
completed_steps 78500 - loss: 0.05486016
completed_steps 78550 - loss: 0.12649032
completed_steps 78600 - loss: 0.09011382
completed_steps 78650 - loss: 0.10000679
completed_steps 78700 - loss: 0.11490285
completed_steps 78750 - loss: 0.29921326
completed_steps 78800 - loss: 0.07094041
completed_steps 78850 - loss: 0.11604254
completed_steps 78900 - loss: 0.02194147
completed_steps 78950 - loss: 0.00546980
completed_steps 79000 - loss: 0.12445156
completed_steps 79050 - loss: 0.08582389
completed_steps 79100 - loss: 0.15689625
completed_steps 79150 - loss: 0.07795607
completed_steps 79200 - loss: 0.03081186
completed_steps 79250 - loss: 0.08914315
completed_steps 79300 - loss: 0.06061709
completed_steps 79350 - loss: 0.03216806
completed_steps 79400 - loss: 0.13377757
completed_steps 79450 - loss: 0.21737053
completed_steps 79500 - loss: 0.03270241
completed_steps 79550 - loss: 0.15118413
completed_steps 79600 - loss: 0.17464750
completed_steps 79650 - loss: 0.13138191
completed_steps 79700 - loss: 0.02881007
completed_steps 79750 - loss: 0.23202142
completed_steps 79800 - loss: 0.01245644
completed_steps 79850 - loss: 0.01885474
completed_steps 79900 - loss: 0.16126283
completed_steps 79950 - loss: 0.12270539
completed_steps 80000 - loss: 0.07218086
completed_steps 80050 - loss: 0.09732308
completed_steps 80100 - loss: 0.00999439
completed_steps 80150 - loss: 0.26797503
completed_steps 80200 - loss: 0.06199910
completed_steps 80250 - loss: 0.11378709
completed_steps 80300 - loss: 0.02173190
completed_steps 80350 - loss: 0.16219258
completed_steps 80400 - loss: 0.01011922
completed_steps 80450 - loss: 0.00730146
completed_steps 80500 - loss: 0.17614812
completed_steps 80550 - loss: 0.07944033
completed_steps 80600 - loss: 0.02541292
completed_steps 80650 - loss: 0.08477667
completed_steps 80700 - loss: 0.08725376
completed_steps 80750 - loss: 0.06555172
completed_steps 80800 - loss: 0.37767419
completed_steps 80850 - loss: 0.03000381
completed_steps 80900 - loss: 0.20394398
completed_steps 80950 - loss: 0.52015072
completed_steps 81000 - loss: 0.14337288
completed_steps 81050 - loss: 0.04366114
completed_steps 81100 - loss: 0.01529745
completed_steps 81150 - loss: 0.02224182
completed_steps 81200 - loss: 0.15822296
completed_steps 81250 - loss: 0.04236060
completed_steps 81300 - loss: 0.01321230
completed_steps 81350 - loss: 0.08930417
completed_steps 81400 - loss: 0.05379397
completed_steps 81450 - loss: 0.01492481
completed_steps 81500 - loss: 0.42878470
completed_steps 81550 - loss: 0.10979175
completed_steps 81600 - loss: 0.10404502
completed_steps 81650 - loss: 0.01812208
completed_steps 81700 - loss: 0.10311255
completed_steps 81750 - loss: 0.01470468
completed_steps 81800 - loss: 0.01886534
completed_steps 81850 - loss: 0.06330832
completed_steps 81900 - loss: 0.11797974
completed_steps 81950 - loss: 0.01889104
completed_steps 82000 - loss: 0.15154977
completed_steps 82050 - loss: 0.20184141
completed_steps 82100 - loss: 0.14482990
completed_steps 82150 - loss: 0.00357082
completed_steps 82200 - loss: 0.07835778
completed_steps 82250 - loss: 0.07270346
completed_steps 82300 - loss: 0.09234393
completed_steps 82350 - loss: 0.05120279
completed_steps 82400 - loss: 0.06633174
completed_steps 82450 - loss: 0.18148495
completed_steps 82500 - loss: 0.04564104
completed_steps 82550 - loss: 0.02011280
completed_steps 82600 - loss: 0.06264238
completed_steps 82650 - loss: 0.34506109
completed_steps 82700 - loss: 0.22655311
completed_steps 82750 - loss: 0.06820967
completed_steps 82800 - loss: 0.08256641
completed_steps 82850 - loss: 0.12149842
completed_steps 82900 - loss: 0.07011873
completed_steps 82950 - loss: 0.06603087
completed_steps 83000 - loss: 0.08031246
completed_steps 83050 - loss: 0.00666252
completed_steps 83100 - loss: 0.06125906
completed_steps 83150 - loss: 0.19338484
completed_steps 83200 - loss: 0.10782527
completed_steps 83250 - loss: 0.06200482
completed_steps 83300 - loss: 0.01282077
completed_steps 83350 - loss: 0.06364070
completed_steps 83400 - loss: 0.08277289
completed_steps 83450 - loss: 0.02623569
completed_steps 83500 - loss: 0.04432718
completed_steps 83550 - loss: 0.01885189
completed_steps 83600 - loss: 0.05426881
completed_steps 83650 - loss: 0.09288252
completed_steps 83700 - loss: 0.03890593
completed_steps 83750 - loss: 0.09797559
completed_steps 83800 - loss: 0.27198145
completed_steps 83850 - loss: 0.15346903
completed_steps 83900 - loss: 0.02601658
completed_steps 83950 - loss: 0.15501545
completed_steps 84000 - loss: 0.06569032
completed_steps 84050 - loss: 0.10048174
completed_steps 84100 - loss: 0.03538528
completed_steps 84150 - loss: 0.02167011
completed_steps 84200 - loss: 0.08025590
completed_steps 84250 - loss: 0.05192485
completed_steps 84300 - loss: 0.01311261
completed_steps 84350 - loss: 0.09731431
completed_steps 84400 - loss: 0.02139875
completed_steps 84450 - loss: 0.05411114
completed_steps 84500 - loss: 0.17105894
completed_steps 84550 - loss: 0.00963532
completed_steps 84600 - loss: 0.07583029
completed_steps 84650 - loss: 0.16393292
completed_steps 84700 - loss: 0.04363980
completed_steps 84750 - loss: 0.01138935
completed_steps 84800 - loss: 0.06369510
completed_steps 84850 - loss: 0.09546753
completed_steps 84900 - loss: 0.16745655
completed_steps 84950 - loss: 0.43134046
completed_steps 85000 - loss: 0.09826549
completed_steps 85050 - loss: 0.08552180
completed_steps 85100 - loss: 0.09549635
completed_steps 85150 - loss: 0.05319706
completed_steps 85200 - loss: 0.23573136
completed_steps 85250 - loss: 0.07151114
completed_steps 85300 - loss: 0.03070115
completed_steps 85350 - loss: 0.05350021
completed_steps 85400 - loss: 0.07052851
completed_steps 85450 - loss: 0.20903613
completed_steps 85500 - loss: 0.03499154
completed_steps 85550 - loss: 0.02537566
completed_steps 85600 - loss: 0.16146809
completed_steps 85650 - loss: 0.16465779
completed_steps 85700 - loss: 0.02693311
epoch 6: {'accuracy': 0.7880892083980067}
completed_steps 85750 - loss: 0.17965405
completed_steps 85800 - loss: 0.15703259
completed_steps 85850 - loss: 0.19367942
completed_steps 85900 - loss: 0.03164028
completed_steps 85950 - loss: 0.00239288
completed_steps 86000 - loss: 0.05150148
completed_steps 86050 - loss: 0.13551381
completed_steps 86100 - loss: 0.06364787
completed_steps 86150 - loss: 0.00592530
completed_steps 86200 - loss: 0.00849627
completed_steps 86250 - loss: 0.13802448
completed_steps 86300 - loss: 0.22143906
completed_steps 86350 - loss: 0.04279043
completed_steps 86400 - loss: 0.01939024
completed_steps 86450 - loss: 0.08116493
completed_steps 86500 - loss: 0.02584124
completed_steps 86550 - loss: 0.11044415
completed_steps 86600 - loss: 0.00919229
completed_steps 86650 - loss: 0.03073905
completed_steps 86700 - loss: 0.01308039
completed_steps 86750 - loss: 0.02707015
completed_steps 86800 - loss: 0.02351114
completed_steps 86850 - loss: 0.01186143
completed_steps 86900 - loss: 0.02631092
completed_steps 86950 - loss: 0.01001071
completed_steps 87000 - loss: 0.01230379
completed_steps 87050 - loss: 0.01568263
completed_steps 87100 - loss: 0.01887863
completed_steps 87150 - loss: 0.04925783
completed_steps 87200 - loss: 0.03623686
completed_steps 87250 - loss: 0.03887107
completed_steps 87300 - loss: 0.05465658
completed_steps 87350 - loss: 0.03684128
completed_steps 87400 - loss: 0.05007454
completed_steps 87450 - loss: 0.02408578
completed_steps 87500 - loss: 0.11917381
completed_steps 87550 - loss: 0.00999511
completed_steps 87600 - loss: 0.01084650
completed_steps 87650 - loss: 0.05306925
completed_steps 87700 - loss: 0.00213446
completed_steps 87750 - loss: 0.04877476
completed_steps 87800 - loss: 0.00825280
completed_steps 87850 - loss: 0.01013838
completed_steps 87900 - loss: 0.03217039
completed_steps 87950 - loss: 0.07220328
completed_steps 88000 - loss: 0.05911927
completed_steps 88050 - loss: 0.00577018
completed_steps 88100 - loss: 0.00469393
completed_steps 88150 - loss: 0.02236481
completed_steps 88200 - loss: 0.02144955
completed_steps 88250 - loss: 0.01459678
completed_steps 88300 - loss: 0.09944727
completed_steps 88350 - loss: 0.00532795
completed_steps 88400 - loss: 0.00398989
completed_steps 88450 - loss: 0.00991738
completed_steps 88500 - loss: 0.07792906
completed_steps 88550 - loss: 0.04037259
completed_steps 88600 - loss: 0.00887946
completed_steps 88650 - loss: 0.00841261
completed_steps 88700 - loss: 0.02035382
completed_steps 88750 - loss: 0.01805485
completed_steps 88800 - loss: 0.00440510
completed_steps 88850 - loss: 0.20670527
completed_steps 88900 - loss: 0.14679287
completed_steps 88950 - loss: 0.06214247
completed_steps 89000 - loss: 0.08853503
completed_steps 89050 - loss: 0.02992408
completed_steps 89100 - loss: 0.03087910
completed_steps 89150 - loss: 0.01621312
completed_steps 89200 - loss: 0.25615805
completed_steps 89250 - loss: 0.01008148
completed_steps 89300 - loss: 0.03311517
completed_steps 89350 - loss: 0.02566112
completed_steps 89400 - loss: 0.00564587
completed_steps 89450 - loss: 0.01484172
completed_steps 89500 - loss: 0.08885488
completed_steps 89550 - loss: 0.12958647
completed_steps 89600 - loss: 0.04733526
completed_steps 89650 - loss: 0.00546805
completed_steps 89700 - loss: 0.19838978
completed_steps 89750 - loss: 0.14690638
completed_steps 89800 - loss: 0.00245415
completed_steps 89850 - loss: 0.01245814
completed_steps 89900 - loss: 0.11278728
completed_steps 89950 - loss: 0.00220299
completed_steps 90000 - loss: 0.01909764
completed_steps 90050 - loss: 0.05558410
completed_steps 90100 - loss: 0.03581609
completed_steps 90150 - loss: 0.21580811
completed_steps 90200 - loss: 0.05430672
completed_steps 90250 - loss: 0.01199673
completed_steps 90300 - loss: 0.02052579
completed_steps 90350 - loss: 0.03053669
completed_steps 90400 - loss: 0.18121898
completed_steps 90450 - loss: 0.01557632
completed_steps 90500 - loss: 0.02360410
completed_steps 90550 - loss: 0.00607689
completed_steps 90600 - loss: 0.12027018
completed_steps 90650 - loss: 0.00668215
completed_steps 90700 - loss: 0.05258726
completed_steps 90750 - loss: 0.00377024
completed_steps 90800 - loss: 0.11423971
completed_steps 90850 - loss: 0.05569400
completed_steps 90900 - loss: 0.10686241
completed_steps 90950 - loss: 0.04093880
completed_steps 91000 - loss: 0.05365122
completed_steps 91050 - loss: 0.10426628
completed_steps 91100 - loss: 0.00966599
completed_steps 91150 - loss: 0.00569289
completed_steps 91200 - loss: 0.34431413
completed_steps 91250 - loss: 0.10512649
completed_steps 91300 - loss: 0.01021808
completed_steps 91350 - loss: 0.01832607
completed_steps 91400 - loss: 0.01201693
completed_steps 91450 - loss: 0.06704628
completed_steps 91500 - loss: 0.14151584
completed_steps 91550 - loss: 0.01646504
completed_steps 91600 - loss: 0.16959186
completed_steps 91650 - loss: 0.08601100
completed_steps 91700 - loss: 0.01678837
completed_steps 91750 - loss: 0.05583302
completed_steps 91800 - loss: 0.16848424
completed_steps 91850 - loss: 0.04950400
completed_steps 91900 - loss: 0.03817333
completed_steps 91950 - loss: 0.01420663
completed_steps 92000 - loss: 0.03221423
completed_steps 92050 - loss: 0.05025312
completed_steps 92100 - loss: 0.01300125
completed_steps 92150 - loss: 0.02214788
completed_steps 92200 - loss: 0.13277479
completed_steps 92250 - loss: 0.07187722
completed_steps 92300 - loss: 0.02039833
completed_steps 92350 - loss: 0.00699332
completed_steps 92400 - loss: 0.08388962
completed_steps 92450 - loss: 0.14736216
completed_steps 92500 - loss: 0.06925793
completed_steps 92550 - loss: 0.11403583
completed_steps 92600 - loss: 0.10417914
completed_steps 92650 - loss: 0.25034526
completed_steps 92700 - loss: 0.17166799
completed_steps 92750 - loss: 0.01431188
completed_steps 92800 - loss: 0.03375183
completed_steps 92850 - loss: 0.18157187
completed_steps 92900 - loss: 0.03361525
completed_steps 92950 - loss: 0.05190636
completed_steps 93000 - loss: 0.02415368
completed_steps 93050 - loss: 0.20070237
completed_steps 93100 - loss: 0.30933157
completed_steps 93150 - loss: 0.08237628
completed_steps 93200 - loss: 0.14214632
completed_steps 93250 - loss: 0.00805323
completed_steps 93300 - loss: 0.09166809
completed_steps 93350 - loss: 0.01606927
completed_steps 93400 - loss: 0.10288590
completed_steps 93450 - loss: 0.04171026
completed_steps 93500 - loss: 0.00370237
completed_steps 93550 - loss: 0.24564976
completed_steps 93600 - loss: 0.07463587
completed_steps 93650 - loss: 0.13826741
completed_steps 93700 - loss: 0.06819392
completed_steps 93750 - loss: 0.11208387
completed_steps 93800 - loss: 0.01382676
completed_steps 93850 - loss: 0.04579503
completed_steps 93900 - loss: 0.00567180
completed_steps 93950 - loss: 0.08346068
completed_steps 94000 - loss: 0.01178538
completed_steps 94050 - loss: 0.03316426
